Char,Genre,Title,line_count
SKANK,Romance,crowthe,36
TOP DOLLAR,Romance,crowthe,71
FLASH ENDS.,Romance,crowthe,21
SKULL COWBOY,Romance,crowthe,55
GRANGE,Romance,crowthe,75
ALBRECHT,Romance,crowthe,214
LAO,Romance,crowthe,157
ERIC,Romance,crowthe,426
DARLA,Romance,crowthe,37
ELLY,Romance,crowthe,129
JODY,Romance,cryinggame,393
DAVE,Romance,cryinggame,53
DEVEROUX,Romance,cryinggame,33
COL,Romance,cryinggame,81
MAGUIRE,Romance,cryinggame,126
JUDE,Romance,cryinggame,217
DIL,Romance,cryinggame,718
FERGUS,Romance,cryinggame,883
LIEUTENANT MAN,Romance,datenight,22
HOLBROOKE,Romance,datenight,49
PHIL,Romance,datenight,395
CLARA,Romance,datenight,306
KEN NORDINE,Romance,easya,31
EIGHTH GRADE OLIVE,Romance,easya,50
EIGHTH GRADE KID,Romance,easya,32
DILL,Romance,easya,38
BRANDON,Romance,easya,132
REENACTING),Romance,easya,29
(WHISPERING),Romance,easya,21
MICAH,Romance,easya,24
EVAN,Romance,easya,46
MRS. GRIFFIN,Romance,easya,107
MR. GRIFFIN,Romance,easya,65
ROSEMARY,Romance,easya,96
RHIANNON,Romance,easya,249
MARIANNE,Romance,easya,152
(MORE),Romance,easya,42
PRINCIPAL GIBBONS,Romance,easya,33
MEERKAT TODD,Romance,easya,88
OLIVE,Romance,easya,1525
ANSON,Romance,easya,73
BILL,Romance,edwardscissorhands,54
KEVIN,Romance,edwardscissorhands,22
PEG,Romance,edwardscissorhands,141
JOYCE,Romance,edwardscissorhands,32
JIM,Romance,edwardscissorhands,63
EDWARD,Romance,edwardscissorhands,60
KIM,Romance,edwardscissorhands,83
STUART,Romance,englishpatientthe,21
OLIVER,Romance,englishpatientthe,30
FENELON-BARNES,Romance,englishpatientthe,92
MULLER,Romance,englishpatientthe,71
CLIFTON,Romance,englishpatientthe,144
D'AGOSTINO,Romance,englishpatientthe,31
HARDY,Romance,englishpatientthe,45
MADOX,Romance,englishpatientthe,180
#NAME?,Romance,englishpatientthe,23
KATHARINE,Romance,englishpatientthe,413
THE PATIENT (,Romance,englishpatientthe,21
OFFICER,Romance,englishpatientthe,35
SOLDIER,Romance,englishpatientthe,23
KIP,Romance,englishpatientthe,193
THE PATIENT,Romance,englishpatientthe,295
ALMASY,Romance,englishpatientthe,572
CARAVAGGIO,Romance,englishpatientthe,289
HANA,Romance,englishpatientthe,480
KATHARINE (,Romance,englishpatientthe,29
STAN'S VOICE,Romance,eternalsunshineofthespotlessmind,31
MARY'S VOICE,Romance,eternalsunshineofthespotlessmind,32
VOICE-OVER,Romance,eternalsunshineofthespotlessmind,172
NAOMI,Romance,eternalsunshineofthespotlessmind,66
CARRIE,Romance,eternalsunshineofthespotlessmind,44
RECEPTIONIST,Romance,eternalsunshineofthespotlessmind,26
PATRICK,Romance,eternalsunshineofthespotlessmind,121
MIERZWIAK,Romance,eternalsunshineofthespotlessmind,195
CLEMENTINE'S VOICE,Romance,eternalsunshineofthespotlessmind,48
JOEL,Romance,eternalsunshineofthespotlessmind,902
CLEMENTINE,Romance,eternalsunshineofthespotlessmind,1007
STAN,Romance,eternalsunshineofthespotlessmind,192
MARY,Romance,eternalsunshineofthespotlessmind,324
UNCLE,Romance,evencowgirlsgettheblues,21
MADAME ZOE,Romance,evencowgirlsgettheblues,69
RUPERT,Romance,evencowgirlsgettheblues,25
CARLA,Romance,evencowgirlsgettheblues,21
HOWARD,Romance,evencowgirlsgettheblues,27
MARIE,Romance,evencowgirlsgettheblues,24
JULIAN,Romance,evencowgirlsgettheblues,70
MAN,Romance,evencowgirlsgettheblues,24
MISS ADRIAN,Romance,evencowgirlsgettheblues,98
THE COUNTESS,Romance,evencowgirlsgettheblues,315
DRIVER,Romance,evencowgirlsgettheblues,25
DR. DREYFUS,Romance,evencowgirlsgettheblues,42
UNDERSECRETARY,Romance,evencowgirlsgettheblues,23
DEBBIE,Romance,evencowgirlsgettheblues,39
JELLY,Romance,evencowgirlsgettheblues,270
A VOICE,Romance,evencowgirlsgettheblues,21
